{'feature': [1, 0, 3, 1590418.0, 530139.3333333334, 2447, 24, 0, 0, 0, 14, 1, 0, 0, 0, 663], 'label': 1}
{'feature': [0, 0, 2, 814978.0, 271659.3333333333, 220, 40, 1, 1, 0, 47, 1, 0, 0, 0, 632], 'label': 1}
{'feature': [0, 0, 2, 805368.0, 268456.0, 146, 65, 1, 1, 0, 47, 1, 0, 0, 0, 659], 'label': 1}
{'feature': [8, 0, 2, 1061279.0, 353759.6666666667, 1483, 39, 0, 0, 0, 34, 1, 0, 0, 1, 381], 'label': 1}
{'feature': [1, 0, 1, 110791.0, 27697.75, 1025, 42, 1, 0, 1, 166, 1, 1, 0, 0, 277], 'label': 1}
{'feature': [1, 0, 2, 1707309.0, 853654.5, 1435, 81, 0, 0, 0, 3, 1, 0, 0, 0, 638], 'label': 1}
{'feature': [2, 0, 2, 883579.0, 294526.3333333333, 781, 79, 1, 1, 0, 24, 1, 0, 0, 0, 370], 'label': 1}
{'feature': [0, 0, 1, 987284.0, 987284.0, 280, 55, 1, 1, 0, 1, 1, 0, 0, 0, 609], 'label': 1}
{'feature': [0, 0, 1, 987468.0, 493734.0, 367, 30, 0, 0, 0, 3, 1, 0, 0, 1, 703], 'label': 1}
{'feature': [4, 0, 1, 119190.0, 59595.0, 884, 59, 0, 0, 0, 116, 1, 0, 0, 0, 575], 'label': 1}
{'feature': [1, 0, 1, 142688.0, 71344.0, 1150, 103, 1, 0, 0, 10, 1, 1, 1, 0, 654], 'label': 1}
{'feature': [5, 3, 4, 778217.0, 155643.4, 3426, 56, 1, 1, 0, 185, 180, 0, 1, 0, 714], 'label': 1}
{'feature': [2, 0, 2, 468328.0, 234164.0, 2445, 82, 0, 0, 0, 21, 65, 1, 2, 0, 210], 'label': 1}
{'feature': [2, 0, 2, 441056.0, 147018.66666666666, 3083, 45, 0, 0, 0, 2, 1, 0, 0, 1, 404], 'label': 1}
{'feature': [2, 0, 3, 1537017.0, 512339.0, 1951, 36, 0, 0, 0, 13, 1, 1, 0, 0, 555], 'label': 1}
{'feature': [21, 0, 4, 876286.0, 175257.2, 1835, 91, 0, 0, 1, 129, 322, 0, 1, 0, 314], 'label': 1}
{'feature': [8, 0, 1, 1017797.0, 339265.6666666667, 473, 74, 1, 1, 0, 211, 47, 0, 0, 0, 540], 'label': 1}
{'feature': [0, 0, 1, 771348.0, 192837.0, 680, 73, 0, 1, 0, 211, 47, 1, 2, 0, 514], 'label': 1}
{'feature': [6, 0, 3, 894836.0, 298278.6666666667, 1004, 45, 1, 1, 0, 56, 1, 0, 0, 0, 546], 'label': 1}
{'feature': [4, 0, 2, 1707309.0, 853654.5, 1815, 43, 0, 0, 0, 384, 45, 0, 0, 0, 215], 'label': 1}
{'feature': [1, 0, 3, 741037.0, 148207.4, 1307, 35, 0, 0, 0, 131, 45, 2, 0, 0, 229], 'label': 1}
{'feature': [4, 0, 1, 987906.0, 329302.0, 1065, 33, 0, 1, 0, 42, 58, 0, 0, 0, 608], 'label': 1}
{'feature': [0, 0, 2, 460137.0, 230068.5, 306, 67, 0, 1, 0, 40, 58, 0, 0, 0, 519], 'label': 1}
{'feature': [1, 0, 2, 882093.0, 441046.5, 809, 31, 1, 1, 0, 146, 58, 0, 2, 0, 326], 'label': 1}
{'feature': [2, 0, 1, 358492.0, 71698.4, 5222, 56, 0, 0, 0, 22, 58, 0, 0, 1, 455], 'label': 1}
{'feature': [4, 0, 3, 967828.0, 241957.0, 1042, 48, 1, 1, 0, 22, 84, 0, 0, 0, 674], 'label': 1}
{'feature': [2, 0, 2, 437189.0, 145729.66666666666, 2360, 76, 0, 0, 0, 20, 84, 0, 1, 0, 733], 'label': 1}
{'feature': [5, 0, 2, 165190.0, 55063.333333333336, 1136, 48, 1, 1, 0, 44, 84, 0, 0, 0, 415], 'label': 1}
{'feature': [1, 0, 2, 738563.0, 369281.5, 896, 39, 0, 0, 0, 28, 84, 1, 0, 0, 505], 'label': 1}
{'feature': [6, 0, 2, 373282.0, 186641.0, 2844, 23, 0, 0, 0, 9, 84, 0, 0, 0, 608], 'label': 1}
{'feature': [3, 0, 1, 852832.0, 852832.0, 1472, 71, 1, 1, 0, 100, 84, 1, 0, 0, 608], 'label': 1}
{'feature': [1, 0, 3, 1528775.0, 509591.6666666667, 818, 62, 0, 0, 0, 19, 15, 0, 0, 0, 700], 'label': 1}
{'feature': [2, 0, 2, 1015057.0, 338352.3333333333, 472, 79, 0, 1, 0, 157, 48, 0, 0, 0, 490], 'label': 1}
{'feature': [2, 0, 3, 608060.0, 202686.66666666666, 4068, 51, 0, 0, 1, 6, 5, 0, 5, 0, 222], 'label': 1}
{'feature': [15, 0, 4, 2874562.0, 718640.5, 23695, 37, 0, 0, 0, 39, 5, 0, 0, 2, 613], 'label': 1}
{'feature': [2, 0, 1, 22274.0, 5568.5, 982, 48, 0, 0, 0, 3, 1, 0, 1, 0, 426], 'label': 1}
{'feature': [3, 0, 1, 890990.0, 445495.0, 1311, 21, 0, 0, 1, 39, 1, 0, 0, 0, 278], 'label': 1}
{'feature': [0, 0, 3, 1081437.0, 270359.25, 453, 44, 0, 0, 1, 21, 1, 0, 0, 0, 200], 'label': 1}
{'feature': [1, 0, 1, 417927.0, 417927.0, 991, 41, 0, 0, 1, 1, 1, 0, 0, 0, 228], 'label': 1}
{'feature': [2, 0, 2, 439989.0, 146663.0, 223, 41, 0, 0, 0, 17, 1, 0, 0, 0, 584], 'label': 1}
